Warning: Gym version v0.24.0 has a number of critical issues with `gym.make` such that the `reset` and `step` functions are called before returning the environment. It is recommend to downgrading to v0.23.1 or upgrading to v0.25.1
2024-02-13 11:44:03.474303: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-02-13 11:44:08.675258: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 30977 MB memory:  -> device: 0, name: Tesla V100-SXM2-32GB, pci bus id: 0000:18:00.0, compute capability: 7.0
2024-02-13 11:44:17.836456: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8200
==== Experiment:  DRQN_PSO_F19
==== Args used:
Namespace(network_type='DRQN', algorithm='PSO', func_num=19, num_episodes=10, num_swarm_obs_intervals=10, swarm_obs_interval_length=60, train=True, steps=20000)
==== Remaining (Unknown) Args:
[]
>> Training mode. Number of Steps to Train: 20000
>> Evaluation Interval: 500
>> Logging Interval: 200
>> Number of Episodes per Iteration: 10
=== Function Evaluation Budget: 30 dimensions x 10 000/dim = 300000 Function Evaluations
=== Observations Per Episode: 10 Number of Swarm Observation Intervals per Episode x 60 Number of Observations in each Interval  = 600  Observations per Episode
=== Function Evaluation Allocation: 50 Swarm Size (# Particles) x 10 Episodes x 600 Observations per Episode  = 300000 Function Evaluations

num_actions: 5
Episode#11695 Reward:-2.963945157825947
Episode#11696 Reward:-2.9985176622867584
Episode#11697 Reward:-6.838703325134702
Episode#11698 Reward:-5.305388271808624
Episode#11699 Reward:-2.6440396308898926
Episode#11700 Reward:-3.5753821888938546
Episode#11701 Reward:-2.9336047858150778
Episode#11702 Reward:-3.370398834347725
Episode#11703 Reward:-3.305280121479882
Episode#11704 Reward:-5.844141753856093
Episode#11705 Reward:-3.994518756866455
Episode#11706 Reward:-4.3469182550907135
Episode#11707 Reward:-3.0436598900705576
Episode#11708 Reward:-3.5648884773254395
Episode#11709 Reward:-4.1136381812393665
Episode#11710 Reward:-3.365367041900754
Episode#11711 Reward:-3.082067735493183
Episode#11712 Reward:-3.0807268042117357
Episode#11713 Reward:-3.7917889412492514
Episode#11714 Reward:-3.706343352794647
Episode#11715 Reward:-4.162917971611023
Episode#11716 Reward:-4.785809136967146
Episode#11717 Reward:-4.747279424344015
Episode#11718 Reward:-3.5832191705703735
Episode#11719 Reward:-3.137398436665535
Episode#11720 Reward:-3.6094499409664422
Episode#11721 Reward:-5.166404688556213
Episode#11722 Reward:-3.515122175216675
Episode#11723 Reward:-3.386932108551264
Episode#11724 Reward:-5.70394903421402
Episode#11725 Reward:-3.9955846071243286
Episode#11726 Reward:-4.472920340136625
Episode#11727 Reward:-5.216827645897865
Episode#11728 Reward:-5.816647517596721
Episode#11729 Reward:-3.818990496918559
Episode#11730 Reward:-3.5325790848582983
Episode#11731 Reward:-5.4860334023833275
Episode#11732 Reward:-4.088076695799828
Episode#11733 Reward:-3.807117190444842
Episode#11734 Reward:-3.4133002758026123
Episode#11735 Reward:-3.6003099977970123
Episode#11736 Reward:-2.8477679402567446
Episode#11737 Reward:-3.329405352473259
Episode#11738 Reward:-3.1471874471753836
Episode#11739 Reward:-3.20232754945755
Episode#11740 Reward:-3.2289824821054935
Episode#11741 Reward:-3.0343181490898132
Episode#11742 Reward:-3.9328310391178434
Episode#11743 Reward:-2.316681994125247
Episode#11744 Reward:-4.2871891018003225
Episode#11745 Reward:-3.1420908449217677
Episode#11746 Reward:-4.152926802635193
Episode#11747 Reward:-2.955258011817932
Episode#11748 Reward:-3.3744196742773056
Episode#11749 Reward:-3.6552716749720275
Episode#11750 Reward:-4.891157627105713
Episode#11751 Reward:-4.808643629658036
Episode#11752 Reward:-4.53635423630476
Episode#11753 Reward:-4.513424396514893
Episode#11754 Reward:-3.764846071600914
Episode#11755 Reward:-4.0641179017256945
Episode#11756 Reward:-3.493661880493164
Episode#11757 Reward:-5.620677709579468
Episode#11758 Reward:-3.314507484436035
Episode#11759 Reward:-7.413103342056274
Episode#11760 Reward:-8.869783401489258
Episode#11761 Reward:-5.734979629516602
Episode#11762 Reward:-7.253213882446289
Episode#11763 Reward:-5.665743112564087
Episode#11764 Reward:-4.663159370422363
Episode#11765 Reward:-8.893362998962402
Episode#11766 Reward:-5.117554296273738
Episode#11767 Reward:-8.3124840259552
Episode#11768 Reward:-3.05699113830633
Episode#11769 Reward:-4.8177889520302415
Episode#11770 Reward:-6.576740722070099
Episode#11771 Reward:-4.809435129165649
Episode#11772 Reward:-5.217991828918457
Episode#11773 Reward:-6.546141624450684
Episode#11774 Reward:-6.890031337738037
Episode#11775 Reward:-7.431641340255737
Episode#11776 Reward:-5.231099843978882
Episode#11777 Reward:-6.091864921522017
Episode#11778 Reward:-5.221494763740338
Episode#11779 Reward:-2.563652812097132
Episode#11780 Reward:-1.8347375285811722
Episode#11781 Reward:-4.276792373508215
Episode#11782 Reward:-6.463216029602336
Episode#11783 Reward:-3.903861629733001
Episode#11784 Reward:-3.8732030391693115
Episode#11785 Reward:-3.871532529592514
Episode#11786 Reward:-3.983641052618623
Episode#11787 Reward:-2.3386678993701935
Episode#11788 Reward:-3.7025486193597317
Episode#11789 Reward:-3.83775925822556
Episode#11790 Reward:-5.1081448793411255
Episode#11791 Reward:-3.3611442148685455
Episode#11792 Reward:-6.629153996706009
Episode#11793 Reward:-6.039196662604809
Episode#11794 Reward:-4.817250058054924
Episode#11795 Reward:-4.721936695277691
Episode#11796 Reward:-5.12583414837718
Episode#11797 Reward:-6.866309985052794
Episode#11798 Reward:-7.026161849498749
Episode#11799 Reward:-6.046850204467773
step = 11800: loss = 8.658938168082386e-05
Episode#11800 Reward:-10.924417448171937
Episode#11801 Reward:-5.347933888435364
Episode#11802 Reward:-5.282117009162903
Episode#11803 Reward:-4.4549031257629395
Episode#11804 Reward:-5.942601442337036
Episode#11805 Reward:-4.87061920389533
Episode#11806 Reward:-5.826455745846033
Episode#11807 Reward:-5.402484983205795
Episode#11808 Reward:-5.181055068969727
Episode#11809 Reward:-5.7770174741744995
Episode#11810 Reward:-5.534486293792725
Episode#11811 Reward:-5.811403036117554
Episode#11812 Reward:-2.460800604923861
Episode#11813 Reward:-4.037618115544319
Episode#11814 Reward:-4.009253978729248
Episode#11815 Reward:-7.686256799614057
Episode#11816 Reward:-5.1148529052734375
Episode#11817 Reward:-2.8483653031289577
Episode#11818 Reward:-5.971002045087516
Episode#11819 Reward:-8.331516148522496
Episode#11820 Reward:-28.875558810541406
Episode#11821 Reward:-3.1036851874087006
Episode#11822 Reward:-4.1836784752085805
Episode#11823 Reward:-4.477125074132346
Episode#11824 Reward:-2.797364661935717
Episode#11825 Reward:-4.192849179322366
Episode#11826 Reward:-3.4959828853607178
Episode#11827 Reward:-4.468784222379327
Episode#11828 Reward:-6.069781541824341
Episode#11829 Reward:-4.14569971896708
Episode#11830 Reward:-2.8376224781386554
Episode#11831 Reward:-2.2538812793791294
Episode#11832 Reward:-4.503620173519778
Episode#11833 Reward:-4.472118340898305
Episode#11834 Reward:-4.71762752532959
Episode#11835 Reward:-4.268189430236816
Episode#11836 Reward:-6.652910232543945
Episode#11837 Reward:-7.127791404724121
Episode#11838 Reward:-10.732714414596558
Episode#11839 Reward:-7.896762579679489
Episode#11840 Reward:-8.647154808044434
Episode#11841 Reward:-5.878791181370616
Episode#11842 Reward:-8.560007572174072
Episode#11843 Reward:-2.510548568966442
Episode#11844 Reward:-6.994122915086336
Episode#11845 Reward:-2.7662779330275953
Episode#11846 Reward:-3.7442087829113007
Episode#11847 Reward:-2.1449085348285735
Episode#11848 Reward:-2.556625714758411
Episode#11849 Reward:-7.3608111697249115
Episode#11850 Reward:-4.143631731159985
Episode#11851 Reward:-3.899411201477051
Episode#11852 Reward:-6.049303382635117
Episode#11853 Reward:-5.837311267852783
Episode#11854 Reward:-4.276520740735577
Episode#11855 Reward:-8.188338020816445
Episode#11856 Reward:-8.50064930319786
Episode#11857 Reward:-4.166964750736952
Episode#11858 Reward:-5.2518716777995
Episode#11859 Reward:-2.340476646902971
Episode#11860 Reward:-2.7237603683024645
Episode#11861 Reward:-5.37984311580658
Episode#11862 Reward:-3.128943213727325
Episode#11863 Reward:-1.965771407354623
Episode#11864 Reward:-2.7812602198682725
Episode#11865 Reward:-3.2330486476421356
Episode#11866 Reward:-4.286478919908404
Episode#11867 Reward:-4.206312954425812
Episode#11868 Reward:-6.241061516106129
Episode#11869 Reward:-2.064422665841448
Episode#11870 Reward:-3.859614657354541
Episode#11871 Reward:-6.111227930145105
Episode#11872 Reward:-3.9915294647216797
Episode#11873 Reward:-5.973987074219622
Episode#11874 Reward:-4.032482147216797
Episode#11875 Reward:-5.290127277374268
Episode#11876 Reward:-7.298427402973175
Episode#11877 Reward:-3.616785774473101
Episode#11878 Reward:-4.531168431043625
Episode#11879 Reward:-4.977807998657227
Episode#11880 Reward:-3.1743641793727875
Episode#11881 Reward:-4.038545954739675
Episode#11882 Reward:-3.3483819365501404
Episode#11883 Reward:-3.794656127691269
Episode#11884 Reward:-2.555297028273344
Episode#11885 Reward:-3.614659756422043
Episode#11886 Reward:-3.8770716983126476
Episode#11887 Reward:-4.381595863495022
Episode#11888 Reward:-3.2846064418554306
Episode#11889 Reward:-5.125222682952881
Episode#11890 Reward:-4.3846481293439865
Episode#11891 Reward:-1.6044080913998187
Episode#11892 Reward:-2.9861402697861195
Episode#11893 Reward:-2.880463181063533
Episode#11894 Reward:-2.8630058765411377
Episode#11895 Reward:-5.343202410265803
Episode#11896 Reward:-5.334026755299419
Episode#11897 Reward:-4.2767274379730225
Episode#11898 Reward:-4.504776418209076
Episode#11899 Reward:-5.045614835165907
Episode#11900 Reward:-4.719501256942749
Episode#11901 Reward:-3.4886192604899406
Episode#11902 Reward:-35.72776243457338
Episode#11903 Reward:-4.025498733390123
Episode#11904 Reward:-5.180932253599167
Episode#11905 Reward:-6.111376315355301
Episode#11906 Reward:-5.472604364156723
Episode#11907 Reward:-4.947272479534149
Episode#11908 Reward:-4.410804748535156
Episode#11909 Reward:-6.15966662671417
Episode#11910 Reward:-3.925415515899658
Episode#11911 Reward:-2.8829050064086914
Episode#11912 Reward:-4.25874337553978
Episode#11913 Reward:-3.669769324007575
Episode#11914 Reward:-3.2037808299064636
Episode#11915 Reward:-3.109815121628344
Episode#11916 Reward:-4.206962692318484
Episode#11917 Reward:-4.204853802904836
Episode#11918 Reward:-3.6000150167383254
Episode#11919 Reward:-3.259783536195755
Episode#11920 Reward:-4.99638444185257
Episode#11921 Reward:-4.143711194396019
Episode#11922 Reward:-3.412079321220517
Episode#11923 Reward:-5.383360102772713
Episode#11924 Reward:-6.67323637008667
Episode#11925 Reward:-1.8722834587097168
Episode#11926 Reward:-2.933492161333561
Episode#11927 Reward:-3.8350914353504777
Episode#11928 Reward:-4.75846004486084
Episode#11929 Reward:-4.709345538169146
Episode#11930 Reward:-5.781064748764038
Episode#11931 Reward:-5.757797837257385
Episode#11932 Reward:-4.6966149169020355
Episode#11933 Reward:-3.1233929358422756
Episode#11934 Reward:-3.1699470691382885
Episode#11935 Reward:-3.636425197124481
Episode#11936 Reward:-2.9068270325660706
Episode#11937 Reward:-3.0038834884762764
Episode#11938 Reward:-3.506653368473053
Episode#11939 Reward:-2.6732417345046997
Episode#11940 Reward:-3.977624397724867
Episode#11941 Reward:-3.2508235718123615
Episode#11942 Reward:-5.096256023272872
Episode#11943 Reward:-2.2001706147566438
Episode#11944 Reward:-7.333854079246521
Episode#11945 Reward:-4.650308072566986
Episode#11946 Reward:-6.674005752895027
Episode#11947 Reward:-5.180188059806824
Episode#11948 Reward:-9.246947512961924
Episode#11949 Reward:-4.114340782165527
Episode#11950 Reward:-4.512693259632215
Episode#11951 Reward:-4.228942151868978
Episode#11952 Reward:-5.493402971886098
Episode#11953 Reward:-3.9132395833730698
Episode#11954 Reward:-5.350927243940532
Episode#11955 Reward:-2.7216426730155945
Episode#11956 Reward:-2.567233407869935
Episode#11957 Reward:-3.5395057052373886
Episode#11958 Reward:-5.079124927520752
Episode#11959 Reward:-8.106529951095581
Episode#11960 Reward:-3.109372615814209
Episode#11961 Reward:-4.378025878220797
Episode#11962 Reward:-5.215842962265015
Episode#11963 Reward:-4.600860118865967
Episode#11964 Reward:-4.173293828964233
Episode#11965 Reward:-4.056835286319256
Episode#11966 Reward:-3.503811583854258
Episode#11967 Reward:-4.435098350048065
Episode#11968 Reward:-4.705467715393752
Episode#11969 Reward:-5.738904353231192
Episode#11970 Reward:-4.892503771930933
Episode#11971 Reward:-3.946142142638564
Episode#11972 Reward:-4.389925122261047
Episode#11973 Reward:-3.839660167694092
Episode#11974 Reward:-9.07722520828247
Episode#11975 Reward:-4.303190290927887
Episode#11976 Reward:-5.924117088317871
Episode#11977 Reward:-3.904248610138893
Episode#11978 Reward:-3.316431412473321
Episode#11979 Reward:-4.030962381511927
Episode#11980 Reward:-5.662473261356354
Episode#11981 Reward:-7.5742394626140594
Episode#11982 Reward:-2.739761706379795
Episode#11983 Reward:-4.28327327221632
Episode#11984 Reward:-3.3879506587982178
Episode#11985 Reward:-2.78224165039137
Episode#11986 Reward:-4.716348324203864
Episode#11987 Reward:-3.9605248495936394
Episode#11988 Reward:-5.327039493247867
Episode#11989 Reward:-2.3788177967071533
Episode#11990 Reward:-5.234582388010153
Episode#11991 Reward:-7.368448443477973
Episode#11992 Reward:-3.917410441674292
Episode#11993 Reward:-3.445415288209915
Episode#11994 Reward:-3.081601858139038
Episode#11995 Reward:-2.524652272462845
Episode#11996 Reward:-3.230007102014497
Episode#11997 Reward:-4.277797774033388
Episode#11998 Reward:-3.346361609408632
Episode#11999 Reward:-3.1829010602086782
step = 12000: loss = 8.049137977650389e-05
step = 12000: Average Return = -5.18838343965399
Episode#12000 Reward:-6.144065151922405
Episode#12001 Reward:-1.9811499672086939
Episode#12002 Reward:-4.616832733154297
Episode#12003 Reward:-5.3961725533008575
Episode#12004 Reward:-5.692694082215894
Episode#12005 Reward:-3.0046297311782837
Episode#12006 Reward:-3.9255142050096765
Episode#12007 Reward:-3.0750300479121506
Episode#12008 Reward:-6.8155181972474566
Episode#12009 Reward:-5.461919739842415
Episode#12010 Reward:-3.942915201187134
Episode#12011 Reward:-1.8676209427940194
Episode#12012 Reward:-4.387261109892279
Episode#12013 Reward:-4.0048909187316895
Episode#12014 Reward:-3.56673202291131
Episode#12015 Reward:-3.2411040663719177
Episode#12016 Reward:-4.309043455868959
Episode#12017 Reward:-4.390942066907883
Episode#12018 Reward:-2.798140287399292
Episode#12019 Reward:-2.6891161727253348
Episode#12020 Reward:-4.54680722951889
Episode#12021 Reward:-2.527440359815955
Episode#12022 Reward:-3.2219995260238647
Episode#12023 Reward:-3.0586530352011323
Episode#12024 Reward:-3.40340419113636
Episode#12025 Reward:-4.0810068398714066
Episode#12026 Reward:-3.0738482517190278
Episode#12027 Reward:-2.9631503112614155
Episode#12028 Reward:-4.470458269119263
Episode#12029 Reward:-3.792558804154396
Episode#12030 Reward:-4.1385962017811835
Episode#12031 Reward:-5.30724573135376
Episode#12032 Reward:-8.491579055786133
Episode#12033 Reward:-3.6655020583275473
Episode#12034 Reward:-7.803573131561279
Episode#12035 Reward:-6.308667406439781
Episode#12036 Reward:-3.285170719958842
Episode#12037 Reward:-2.716930104419589
Episode#12038 Reward:-3.4496756363660097
Episode#12039 Reward:-4.500781888142228
Episode#12040 Reward:-4.647525906562805
Episode#12041 Reward:-6.806403383612633
Episode#12042 Reward:-3.5620023533701897
Episode#12043 Reward:-3.136079419637099
Episode#12044 Reward:-6.784579507890157
Episode#12045 Reward:-4.943289615213871
Episode#12046 Reward:-3.0990123748779297
Episode#12047 Reward:-2.726894110441208
Episode#12048 Reward:-3.4644777588546276
Episode#12049 Reward:-3.3107656240463257
Episode#12050 Reward:-3.500375270843506
Episode#12051 Reward:-3.599356174468994
Episode#12052 Reward:-7.020933985710144
Episode#12053 Reward:-3.550162971019745
Episode#12054 Reward:-7.460678780684248
Episode#12055 Reward:-3.9841006081551313
Episode#12056 Reward:-4.164640618488193
Episode#12057 Reward:-2.5384348491206765
Episode#12058 Reward:-4.244256556034088
Episode#12059 Reward:-3.0569776226766407
Episode#12060 Reward:-5.4088931628502905
Episode#12061 Reward:-3.449981927871704
Episode#12062 Reward:-5.6235368102788925
Episode#12063 Reward:-3.6787039041519165
Episode#12064 Reward:-5.603913143277168
Episode#12065 Reward:-3.2002642350271344
Episode#12066 Reward:-5.71316883713007
Episode#12067 Reward:-3.0883288085460663
Episode#12068 Reward:-3.559544324874878
Episode#12069 Reward:-7.8392003669869155
Episode#12070 Reward:-3.523780662100762
Episode#12071 Reward:-3.057595230638981
Episode#12072 Reward:-3.4946751445531845
Episode#12073 Reward:-3.8562346380203962
Episode#12074 Reward:-3.5627785958349705
Episode#12075 Reward:-3.5104081630706787
Episode#12076 Reward:-3.106750630773604
Episode#12077 Reward:-7.0477529561612755
Episode#12078 Reward:-3.6862683786603156
Episode#12079 Reward:-4.355592280626297
Episode#12080 Reward:-4.464005829766393
Episode#12081 Reward:-3.9466419119186185
Episode#12082 Reward:-3.6623011864721775
Episode#12083 Reward:-3.339910781942308
Episode#12084 Reward:-3.183884252794087
Episode#12085 Reward:-3.519244469702244
Episode#12086 Reward:-3.4745705149834976
Episode#12087 Reward:-2.1936323195695877
Episode#12088 Reward:-3.7596429586410522
Episode#12089 Reward:-4.116757616400719
Episode#12090 Reward:-3.313252772204578
Episode#12091 Reward:-2.5416642173659056
Episode#12092 Reward:-2.7681232560425997
Episode#12093 Reward:-3.116022599861026
Episode#12094 Reward:-3.673093027785683
Episode#12095 Reward:-3.5196439623832703
Episode#12096 Reward:-2.1543707251548767
Episode#12097 Reward:-4.532247252762318
Episode#12098 Reward:-3.6572204526746646
Episode#12099 Reward:-3.122653102502227
Episode#12100 Reward:-4.459174394607544
Episode#12101 Reward:-2.1500555872917175
Episode#12102 Reward:-3.379890561103821
Episode#12103 Reward:-5.05900239944458
Episode#12104 Reward:-5.449913349835924
Episode#12105 Reward:-2.0709796398878098
Episode#12106 Reward:-6.9990658934402745
Episode#12107 Reward:-5.6439098715782166
Episode#12108 Reward:-2.300380138447508
Episode#12109 Reward:-6.054922051727772
Episode#12110 Reward:-10.509737014770508
Episode#12111 Reward:-5.2200257778167725
Episode#12112 Reward:-3.859044075012207
Episode#12113 Reward:-3.9487451128661633
Episode#12114 Reward:-3.557473747059703
Episode#12115 Reward:-3.1652703434228897
Episode#12116 Reward:-3.703916847705841
Episode#12117 Reward:-3.0394433178007603
Episode#12118 Reward:-3.425399727304466
Episode#12119 Reward:-4.950421400601044
Episode#12120 Reward:-4.399836540222168
Episode#12121 Reward:-2.8594736410304904
Episode#12122 Reward:-2.8380785575136542
Episode#12123 Reward:-5.855379545762844
Episode#12124 Reward:-4.739832401275635
Episode#12125 Reward:-4.358003750443459
Episode#12126 Reward:-3.7434017807245255
Episode#12127 Reward:-3.512707471847534
Episode#12128 Reward:-4.886427231132984
Episode#12129 Reward:-2.9741216525435448
Episode#12130 Reward:-5.969669817015529
Episode#12131 Reward:-3.4351531342836097
Episode#12132 Reward:-6.156044397794176
Episode#12133 Reward:-6.219431772828102
Episode#12134 Reward:-5.755541801452637
Episode#12135 Reward:-3.4965105056762695
Episode#12136 Reward:-5.916418878477998
Episode#12137 Reward:-4.162985431670677
Episode#12138 Reward:-5.020662255585194
Episode#12139 Reward:-5.401604652404785
Episode#12140 Reward:-4.191610813140869
Episode#12141 Reward:-3.5673749446868896
Episode#12142 Reward:-3.653201013803482
Episode#12143 Reward:-2.687512137927115
Episode#12144 Reward:-6.278853856434864
Episode#12145 Reward:-5.622791457906715
Episode#12146 Reward:-2.7213736698031425
Episode#12147 Reward:-3.700037803966552
Episode#12148 Reward:-3.5376809556565263
Episode#12149 Reward:-4.151710357517004
Episode#12150 Reward:-5.733840227127075
Episode#12151 Reward:-5.4876434952020645
Episode#12152 Reward:-4.0055859088897705
Episode#12153 Reward:-4.576564399525523
Episode#12154 Reward:-4.4115071296691895
Episode#12155 Reward:-4.603175640106201
Episode#12156 Reward:-5.622908979654312
Episode#12157 Reward:-4.380342631334997
Episode#12158 Reward:-3.9337916374206543
